;A11;A9_1_slice;A9_2_slice;A9_3_slice;A9_4_slice;A9_5_slice;A9_6_slice;A9_7_slice;A9_8_slice;A9_9_slice;A9_10_slice;A9_11_slice;A9_12_slice;A9_13_slice;A9_14_slice;A9_15_slice;A9_16_slice;A10_1_slice;A10_2_slice;A10_3_slice;A10_4_slice;A10_5_slice;A10_6_slice;A10_7_slice;A10_8_slice;A11_1_slice;A11_2_slice;A11_3_slice;A11_4_slice;A11_5_slice;A11_6_slice;A11_7_slice;A11_8_slice;A11_9_slice;A11_10_slice;A11_11_slice;A11_12_slice;A11_13_slice;cluster
4056;1;2;2;2;2;3;2;1;3;1;2;1;3;4;2;2;3;1;2;2;2;1;3;2;2;1;2;1;3;1;2;1;2;2;2;1;2;1;0
4057;0;3;3;2;2;3;3;3;2;2;2;2;3;2;3;1;3;2;2;3;2;1;3;2;2;2;3;2;2;2;3;2;2;3;2;3;2;3;0
4058;0;2;3;2;2;2;2;2;3;2;2;2;3;3;2;2;2;3;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;0
4059;0;4;4;4;4;4;4;4;4;4;4;4;4;4;2;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3
4060;1;3;4;4;3;2;2;4;3;2;3;2;3;4;2;2;3;1;2;3;2;2;2;2;4;2;3;2;3;2;2;2;2;2;2;2;1;2;3
4061;1;3;3;3;3;3;2;4;3;2;3;3;3;3;3;2;3;2;2;3;3;2;2;2;3;3;3;3;2;2;2;3;3;3;2;3;2;2;3
4062;0;3;3;3;3;2;2;3;3;2;2;2;3;3;3;3;3;2;2;2;2;2;3;2;3;2;2;3;2;3;3;3;3;3;3;2;3;3;3
4063;1;2;2;2;2;2;2;2;2;2;3;2;2;3;2;2;2;2;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;0
4064;1;2;2;3;3;3;2;2;3;2;3;2;3;3;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0
4065;1;2;2;2;2;3;2;2;1;3;2;1;2;2;1;2;3;1;1;3;2;1;3;1;2;1;2;2;1;2;1;2;2;2;1;2;3;3;1
4066;0;1;3;2;3;3;2;3;1;3;2;2;1;4;3;1;3;2;2;2;3;1;3;2;3;1;1;1;2;1;1;3;2;2;2;3;2;3;0
4067;1;1;3;3;3;2;2;3;2;1;2;1;2;4;1;1;1;1;2;4;1;1;4;2;3;2;1;1;1;1;1;1;1;1;1;2;1;1;1
4068;1;2;3;3;2;1;1;1;2;2;1;1;2;2;1;2;1;2;2;3;2;2;3;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;0
4069;1;2;1;2;2;3;3;2;2;3;3;2;3;3;1;1;3;2;1;2;2;2;3;2;2;2;2;1;1;2;2;2;2;3;2;3;3;2;0
4070;1;1;2;2;2;2;2;2;2;1;2;1;3;2;1;2;2;2;1;3;2;1;3;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1
4071;1;4;4;3;4;2;2;4;4;3;4;3;4;4;3;4;4;2;1;2;1;2;3;2;4;2;2;2;1;3;1;1;3;2;4;4;2;4;3
4072;0;2;2;2;2;3;2;2;2;2;1;1;3;2;2;2;2;1;1;3;2;1;4;2;2;1;2;1;2;2;2;1;2;2;1;2;1;1;1
4073;0;4;4;3;4;2;2;4;3;1;4;4;3;4;3;3;3;2;1;4;4;2;2;2;4;2;4;2;4;3;2;3;2;4;2;3;2;4;3
4074;1;1;3;3;3;2;1;2;2;3;2;1;3;3;2;2;3;1;3;3;1;1;4;4;2;1;1;1;1;1;1;1;1;3;2;1;3;1;0
4075;1;2;3;3;3;2;1;1;2;1;3;1;3;3;1;2;2;1;2;2;1;2;3;1;1;2;2;2;2;2;2;2;2;2;1;2;1;1;0
4076;0;2;3;3;2;3;3;3;2;2;2;2;3;3;3;2;3;1;2;2;2;2;3;2;3;2;2;2;2;2;3;2;2;3;2;2;2;3;0
4077;1;2;3;2;2;4;3;1;2;1;2;1;2;3;2;2;2;2;1;2;2;1;3;2;2;2;2;2;1;2;1;2;2;2;1;2;2;2;0
4078;1;2;3;2;2;3;2;1;2;2;1;1;3;2;2;2;3;1;1;3;1;1;2;2;1;1;1;2;1;2;2;1;2;2;2;2;1;2;1
4079;1;3;3;3;2;3;3;2;2;3;2;1;3;3;2;2;2;2;2;3;2;2;3;2;3;2;2;1;2;2;1;2;2;3;2;3;2;3;0
4080;1;2;4;3;3;4;4;4;2;3;3;4;3;4;3;4;4;3;1;2;3;3;2;2;3;3;3;4;3;3;2;4;3;3;3;3;3;4;2
4081;0;2;2;2;2;2;2;2;2;3;1;2;2;4;1;2;2;1;1;2;2;1;3;2;2;2;2;1;1;1;2;1;1;2;1;1;2;1;1
4082;1;1;2;2;2;3;2;1;1;1;2;1;2;2;1;3;2;2;2;2;1;1;4;3;1;1;2;1;1;2;1;2;1;2;1;1;2;1;1
4083;1;2;3;2;3;4;2;2;2;3;3;2;2;3;2;2;3;2;1;2;2;1;3;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;0
4084;1;2;3;2;2;3;3;2;2;3;2;2;2;2;2;2;4;2;1;3;1;2;3;2;3;2;1;2;1;2;2;2;2;3;2;3;3;3;0
4085;1;1;1;2;2;4;3;2;1;2;1;1;1;2;1;1;2;2;2;3;2;2;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1
4086;1;2;3;4;2;3;2;1;3;3;1;1;3;4;2;2;3;2;2;3;3;2;3;3;2;2;2;2;3;3;2;2;3;3;1;3;2;2;0
4087;1;2;2;1;1;3;2;2;2;1;2;2;1;1;2;3;2;2;2;2;3;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;2;2;0
4088;1;2;2;1;1;1;1;1;2;2;2;1;2;3;1;2;1;1;2;2;2;1;3;1;2;2;2;1;1;1;2;1;1;2;1;1;1;1;1
4089;1;2;2;2;2;4;2;3;2;1;2;3;3;3;2;3;4;2;1;3;2;2;3;3;3;2;2;2;2;2;2;2;2;3;2;3;2;3;0
4090;1;2;3;2;2;3;3;1;2;2;2;2;3;3;2;2;1;2;2;2;2;2;3;2;1;2;2;2;2;2;2;2;2;2;1;2;1;1;0
4091;1;2;4;3;4;2;4;3;2;2;3;2;3;4;2;4;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3
4092;1;3;4;4;3;2;2;4;3;1;3;2;3;4;1;2;4;1;1;4;2;1;3;1;4;2;2;1;1;2;2;2;3;3;2;3;3;3;3
4093;1;3;3;3;3;2;2;3;3;2;3;2;3;4;2;3;2;3;2;2;3;3;2;3;2;3;3;2;2;2;2;2;3;2;3;2;2;2;3
4094;1;2;2;2;2;4;2;4;3;3;2;2;3;4;3;2;3;2;2;2;2;2;3;2;3;2;2;2;1;2;2;2;1;2;2;2;2;2;0
4095;1;1;1;1;1;3;2;1;1;2;1;1;2;2;1;1;1;1;2;3;2;1;1;2;1;1;1;1;2;1;2;1;2;2;2;2;1;1;1
4096;1;3;3;1;3;3;3;1;3;1;2;1;3;1;2;3;1;1;2;3;2;2;2;3;1;2;2;2;2;2;2;2;2;3;1;2;1;2;0
4097;1;2;2;2;2;3;3;2;2;2;2;1;3;3;2;2;2;1;1;2;2;2;3;2;2;2;2;1;1;1;1;2;1;2;2;2;2;2;0
4098;0;2;2;2;2;3;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;3;3;2;3;2;2;2;2;2;3;2;3;2;3;2;3;0
4099;1;3;4;3;3;2;2;3;3;2;3;2;4;4;3;3;3;2;1;1;2;2;3;3;3;2;2;2;2;2;2;2;2;3;2;3;2;3;3
4100;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;2;3;3;4;4;3;3;2;3;4;4;4;4;4;4;4;4;2
4101;1;2;4;2;4;4;2;1;2;2;1;1;2;2;1;2;4;1;2;2;3;2;4;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;0
4102;0;1;2;1;2;1;1;1;1;1;2;1;3;2;2;1;2;1;2;2;1;1;2;1;2;1;2;1;1;1;2;1;1;1;1;2;1;1;1
4103;1;2;2;1;2;3;2;3;1;2;2;2;2;2;1;2;3;2;1;2;2;2;3;2;2;2;2;2;1;2;1;2;2;3;1;3;3;3;0
4104;1;2;3;2;2;3;2;2;2;1;2;2;3;2;1;3;2;2;2;2;2;2;3;2;2;2;2;2;2;2;1;2;3;2;2;3;2;2;0
4105;0;4;4;4;4;2;2;3;4;2;4;1;4;4;3;4;4;3;2;3;2;2;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2
4106;1;1;2;2;2;1;2;1;1;1;2;1;3;3;1;2;2;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1
4107;1;3;3;3;3;2;3;1;3;1;3;2;3;2;2;3;2;1;1;3;2;1;3;3;3;1;2;1;1;1;1;2;1;2;2;3;1;2;0
4108;1;2;4;2;2;3;2;2;3;1;2;1;3;2;1;3;3;2;1;3;2;1;3;2;2;2;3;1;3;1;1;2;2;3;2;3;3;3;0
4109;1;1;1;4;4;4;4;1;1;1;1;1;1;4;1;1;4;1;1;3;3;1;4;1;4;1;1;1;1;1;1;1;1;1;1;1;2;4;1
4110;1;2;3;3;3;3;2;3;2;2;3;1;2;3;2;2;3;1;2;3;2;2;4;2;2;1;1;1;1;1;1;1;1;2;2;2;1;2;1
4111;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1
4112;1;3;3;3;2;3;1;2;3;2;2;2;4;3;2;3;3;1;1;2;1;1;3;2;3;1;1;3;3;2;1;2;2;3;1;3;3;4;0
4113;1;3;3;3;3;3;2;3;3;3;2;2;3;3;2;2;3;3;2;3;3;2;2;2;2;2;2;3;3;2;2;2;2;3;2;2;3;2;3
4114;1;3;3;3;3;2;2;2;3;2;3;2;3;3;2;3;3;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3
4115;1;1;3;2;2;2;3;3;2;3;2;2;3;2;2;1;4;2;1;2;2;1;2;3;1;1;1;3;3;3;1;3;3;3;3;1;2;2;0
4116;1;2;3;4;3;2;2;4;3;2;4;2;3;4;2;2;3;2;3;3;3;2;2;3;3;2;3;2;3;2;1;2;3;3;3;3;2;2;3
4117;1;2;2;3;2;3;2;2;3;2;2;2;3;3;2;2;2;2;2;3;2;2;2;2;2;2;1;1;1;2;1;1;2;2;1;2;2;2;0
4118;1;3;3;3;3;3;2;2;3;3;3;3;4;3;3;3;3;2;2;2;2;2;3;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;3
4119;1;3;3;2;2;3;2;3;3;2;2;2;3;2;2;2;3;2;2;3;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;0
4120;1;2;3;2;1;2;2;4;2;2;3;2;3;2;2;2;3;2;2;3;3;2;2;2;3;2;2;2;3;2;2;2;2;2;2;3;1;3;0
4121;1;4;4;4;4;3;2;4;4;2;4;4;4;4;4;4;4;2;2;2;2;2;2;2;1;2;2;3;2;2;2;3;4;4;4;3;2;3;3
4122;1;2;2;3;3;3;2;1;3;3;3;2;3;4;2;2;4;2;2;1;1;1;3;3;2;1;1;1;1;1;1;1;1;2;2;3;2;2;0
4123;1;1;3;2;2;2;1;1;1;1;1;1;2;3;1;3;1;1;2;3;2;1;4;2;1;2;1;1;1;1;1;1;2;2;2;2;1;2;1
4124;1;4;4;4;4;4;1;4;4;4;4;4;4;4;1;1;4;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3
4125;0;2;3;2;2;2;3;2;2;1;2;1;2;2;2;2;3;1;1;3;2;1;3;2;4;2;2;2;2;2;3;2;3;2;2;3;2;3;0
4126;0;3;3;3;2;2;2;4;3;3;1;2;3;3;3;3;2;2;2;3;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;3
4127;1;2;3;2;2;2;1;1;2;1;2;1;3;2;1;2;1;1;2;3;1;1;4;1;2;1;2;2;2;1;1;1;1;2;2;1;1;2;1
4128;1;3;3;3;3;2;3;3;4;2;3;2;3;4;2;2;3;2;2;3;3;2;2;3;2;3;2;2;3;2;3;3;3;2;2;2;2;3;3
4129;1;2;3;3;3;4;2;2;2;2;2;2;3;2;2;2;2;1;1;2;2;1;2;1;1;2;2;2;1;2;1;1;1;3;2;3;3;2;0
4130;0;2;2;1;2;3;2;3;2;1;2;2;2;2;2;2;3;2;2;2;2;2;3;3;3;2;2;2;2;2;2;2;2;3;2;2;2;3;0
4131;1;2;3;2;2;2;2;2;1;2;2;1;3;4;1;3;1;1;1;2;2;1;3;1;1;1;1;1;2;1;1;1;2;1;1;2;2;1;1
4132;1;3;3;3;3;3;2;2;4;3;3;2;3;3;2;3;3;2;2;3;2;2;3;3;2;2;2;2;2;3;2;2;2;2;3;2;3;2;3
4133;1;2;3;2;2;3;2;1;2;2;2;1;3;2;2;2;1;1;2;2;2;1;3;2;1;1;2;1;2;1;1;1;2;2;1;2;2;2;1
4134;0;2;1;2;3;3;3;1;1;1;2;1;3;4;1;1;3;1;2;2;2;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1
4135;0;2;2;2;2;3;2;3;2;3;2;1;2;4;2;2;3;2;2;2;2;1;3;2;3;2;2;1;2;2;2;2;2;2;2;2;2;2;0
4136;1;2;3;3;3;2;2;4;2;2;3;1;3;3;1;3;4;2;1;3;2;1;4;3;3;1;1;2;1;1;1;3;1;2;1;2;2;3;0
4137;1;2;3;1;2;3;3;1;2;3;2;1;3;3;1;1;2;2;2;2;2;2;3;2;2;1;2;2;1;1;1;2;2;2;1;1;2;2;0
4138;1;3;3;3;4;1;2;1;2;1;3;1;4;3;2;3;2;1;2;2;2;2;3;3;1;1;1;2;1;2;1;1;1;2;1;2;1;1;0
4139;1;2;2;2;2;3;2;2;2;2;2;2;3;2;2;2;2;2;1;2;1;2;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0
4140;0;2;3;2;2;4;3;3;2;2;3;2;3;2;3;3;3;3;3;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0
4141;1;2;2;2;1;2;2;3;3;1;2;1;3;2;2;2;3;2;1;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;3;0
4142;1;2;2;3;3;3;2;3;2;1;2;3;3;4;2;1;3;1;1;3;2;1;2;1;3;1;2;2;3;2;2;1;2;1;1;1;1;1;0
4143;1;4;4;3;3;3;3;3;4;3;4;3;4;4;4;2;4;3;2;2;3;3;1;3;3;3;4;3;3;4;3;4;4;4;3;4;3;3;2
4144;1;3;3;4;3;2;2;4;4;2;4;3;3;4;3;3;3;2;2;2;3;2;2;2;4;2;3;2;3;2;2;2;2;2;2;3;2;3;3
4145;1;1;4;3;3;3;1;2;2;2;2;1;3;2;1;1;4;1;2;3;1;1;4;2;3;2;2;1;1;2;1;1;2;1;1;2;1;2;1
4146;0;1;1;2;2;3;2;3;1;2;1;1;1;1;1;1;2;2;2;2;2;2;4;4;3;2;2;1;2;2;4;1;2;2;2;2;1;2;0
4147;1;2;3;3;4;2;3;1;2;3;2;1;2;2;1;2;2;2;1;2;3;2;3;2;3;2;3;2;3;2;3;3;2;3;1;3;3;2;0
4148;1;2;1;3;3;3;2;1;2;2;3;1;3;2;2;2;3;2;2;2;2;2;3;2;2;2;2;2;2;2;2;1;2;2;1;2;2;1;0
4149;1;3;4;4;3;3;2;2;3;3;2;2;3;3;2;3;4;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;3;2;2;2;2;3
4150;1;2;3;3;2;2;2;3;2;2;2;1;2;3;1;2;3;2;2;3;2;2;4;2;3;1;1;1;1;1;1;2;1;2;2;2;2;2;0
4151;0;2;3;2;2;2;2;3;2;2;3;2;3;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0
4152;1;2;3;2;2;2;2;2;2;2;2;1;3;2;1;3;3;2;3;3;2;2;2;3;2;2;2;1;2;1;1;2;1;2;2;2;2;1;0
4153;1;2;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;1;1;2;2;2;2;2;1;3;2;1;2;2;3;1;2;3;1;2;2;2;1
4154;1;2;3;2;2;3;2;2;1;2;2;2;3;2;2;2;2;2;2;2;1;2;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0
4155;1;2;2;2;2;2;2;1;2;2;2;2;3;1;2;3;1;2;1;1;3;1;2;2;1;2;2;1;2;2;1;1;2;2;2;2;1;1;1
4156;0;2;3;4;3;2;2;4;3;2;2;2;4;4;3;3;1;1;1;2;1;2;3;2;1;3;3;2;3;2;4;2;3;3;2;2;1;3;3
4157;1;2;2;2;2;3;2;2;2;3;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;0
4158;1;1;1;1;1;4;2;3;1;2;2;2;1;2;1;1;2;1;2;2;2;1;3;1;3;1;1;1;2;1;1;1;2;2;1;2;2;2;1
4159;1;3;3;3;3;3;2;3;3;3;2;2;3;3;3;3;3;2;2;2;2;2;3;2;2;3;2;2;2;3;3;2;3;2;2;2;2;2;3
4160;0;3;3;4;3;3;3;4;3;3;4;4;4;4;3;3;4;2;2;3;3;3;3;2;4;4;2;4;4;4;4;4;4;4;4;3;4;4;2
4161;0;3;3;4;4;3;2;4;3;3;2;2;4;4;2;3;4;2;1;2;2;1;3;1;3;2;2;2;2;2;2;2;2;3;2;2;3;2;3
4162;1;2;4;2;3;2;2;2;2;2;3;2;3;4;2;2;3;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;0
4163;0;2;4;4;4;2;2;4;4;4;3;4;4;4;3;2;3;2;2;2;3;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2
4164;1;2;2;4;4;3;2;4;2;3;2;2;4;4;1;2;4;2;2;2;2;3;3;2;2;1;2;2;2;2;2;2;3;3;2;4;2;2;3
4165;1;2;1;2;2;2;2;3;2;1;2;2;3;3;2;2;3;1;1;2;2;1;3;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;1
4166;0;3;4;3;3;2;2;4;4;4;4;3;4;4;2;3;4;2;2;2;2;2;3;2;3;2;2;2;2;2;2;4;3;2;2;3;2;3;3
4167;1;2;3;2;2;4;3;3;2;2;3;1;2;2;2;3;2;1;1;3;2;2;4;2;2;1;2;1;1;1;1;2;1;1;1;2;1;1;1
4168;1;2;2;2;2;3;3;1;2;2;2;1;2;2;2;1;3;1;1;1;2;1;3;1;1;2;2;2;2;1;2;1;1;1;1;1;1;2;1
4169;0;3;3;3;3;2;2;2;3;3;4;2;3;3;3;3;3;3;2;2;3;2;2;3;2;2;3;2;2;2;2;3;2;3;3;3;3;3;3
4170;1;2;2;2;3;4;2;2;3;2;2;2;3;2;2;2;3;2;2;3;2;2;3;2;3;2;2;2;3;1;2;2;2;3;2;2;2;2;0
4171;1;2;3;3;2;3;2;4;3;1;2;2;3;3;3;2;2;2;2;3;2;2;3;2;3;2;3;2;3;2;3;2;2;2;2;2;2;3;0
4172;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2
4173;0;1;1;1;1;3;1;2;1;1;1;1;1;1;1;1;2;1;2;1;1;1;4;1;3;1;1;1;2;1;3;1;2;2;2;2;2;1;1
4174;1;3;4;4;2;2;1;1;3;1;2;1;3;2;1;3;2;1;1;2;1;1;2;2;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1
4175;0;2;3;2;2;2;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0
4176;0;2;3;3;3;3;3;2;3;2;3;2;3;4;2;3;2;2;2;3;2;2;2;2;2;2;3;2;2;2;2;2;2;3;2;2;2;2;3
4177;1;2;2;1;1;2;2;3;2;2;1;2;2;2;2;2;3;2;2;3;2;2;2;2;3;3;2;3;3;2;2;2;3;2;2;3;3;3;0
4178;0;2;2;2;2;3;1;2;1;2;2;1;2;2;1;1;2;1;2;2;2;2;4;3;2;1;1;1;1;1;1;1;1;2;1;2;1;1;1
4179;1;3;4;3;3;2;2;4;3;2;3;3;3;3;2;3;4;2;2;2;2;2;2;2;4;2;2;2;2;2;2;3;3;3;3;3;3;2;3
4180;1;3;4;3;4;3;4;2;3;2;4;3;4;4;2;3;4;2;2;2;3;2;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;2;3
4181;0;2;4;2;2;3;2;2;4;2;2;2;4;2;1;3;1;2;2;2;2;2;3;3;2;2;2;2;3;1;2;1;1;2;2;2;2;1;0
4182;1;2;2;2;2;2;2;3;3;2;3;2;3;3;2;2;3;3;2;2;3;2;3;2;3;2;3;3;2;2;2;3;3;3;2;3;2;3;3
4183;0;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;2;2;2;2;3;2;4;4;4;4;2;4;3;2;4;4;4;4;4;4;2;2
4184;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;3;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;3;2;3;0
4185;1;2;3;3;3;3;2;3;3;3;3;2;3;2;2;2;3;2;1;2;2;2;3;3;3;3;2;2;1;2;1;2;2;2;2;3;2;3;0
4186;1;2;3;4;4;4;2;2;2;2;2;2;3;3;2;3;2;2;2;2;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0
4187;1;2;3;2;2;3;2;1;2;2;2;1;2;1;2;2;2;1;1;3;1;1;3;1;1;2;2;2;1;1;1;1;2;1;1;2;1;1;1
4188;0;2;2;3;3;2;2;2;2;2;2;2;2;3;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0
4189;0;1;3;2;2;4;3;1;2;2;2;1;3;2;2;2;1;1;2;3;2;1;3;2;3;1;1;2;2;2;2;2;2;2;1;1;2;3;0
4190;0;2;2;2;2;3;2;3;2;3;1;2;2;2;2;2;2;1;1;3;1;1;3;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1
4191;0;1;4;4;4;4;3;4;4;1;4;1;2;4;1;1;3;1;3;4;1;1;3;1;4;1;1;2;2;1;4;1;3;2;1;3;1;4;0
4192;0;3;2;3;3;3;2;4;2;3;3;2;3;3;3;2;3;2;2;2;3;2;2;2;3;2;2;2;2;2;2;3;2;3;2;3;3;3;3
4193;1;2;3;3;3;3;3;2;2;2;3;2;3;3;2;2;3;2;2;2;3;2;3;2;2;2;2;2;3;2;2;2;2;2;2;3;2;2;0
4194;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;3;1;1;4;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1
4195;1;2;2;2;2;3;2;1;1;1;2;2;3;2;2;2;2;2;2;2;2;1;3;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1
4196;1;1;2;2;2;2;2;1;1;2;2;1;3;4;1;1;2;1;2;1;1;1;3;1;1;1;1;1;2;2;2;1;1;1;2;2;1;1;1
4197;1;2;3;3;3;3;2;3;3;3;2;2;3;4;2;3;3;2;2;3;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;0
4198;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0
4199;0;2;4;2;4;2;4;4;3;2;3;3;3;3;2;2;4;2;2;4;4;2;2;2;3;2;2;2;3;3;2;2;2;3;2;4;4;3;3
4200;0;2;4;4;3;4;3;2;2;3;4;2;4;4;2;2;4;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3
4201;1;4;4;4;4;2;2;4;4;4;4;4;4;4;3;4;4;2;2;3;2;2;2;2;3;2;2;2;2;2;2;3;2;2;3;2;2;3;3
4202;1;2;2;2;2;3;2;2;2;2;2;3;3;3;2;1;2;2;2;2;2;3;2;2;2;2;2;3;1;2;2;2;1;2;2;2;1;3;0
4203;1;2;2;2;3;4;2;2;2;1;1;1;2;3;1;3;2;1;2;1;2;1;3;2;3;1;2;1;1;1;2;2;2;1;2;2;1;2;1
4204;1;2;3;2;2;3;2;3;3;2;2;2;2;3;3;2;3;2;2;3;2;2;3;3;2;2;2;2;3;2;2;2;3;3;2;3;2;2;0
4205;1;4;4;4;4;4;1;4;4;4;4;4;4;4;2;4;4;1;1;2;1;2;3;2;4;2;2;3;4;3;2;2;2;4;4;4;4;4;3
4206;0;3;3;3;3;2;2;3;3;2;3;2;3;3;2;3;3;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;3;2;2;2;2;3;3
4207;1;3;2;2;2;3;3;1;3;2;2;2;3;2;2;2;2;2;2;3;2;2;2;2;3;2;2;2;3;3;3;2;3;2;3;2;3;2;0
4208;1;2;3;3;3;1;1;1;2;2;2;1;3;2;2;1;2;2;2;2;2;1;3;2;1;2;1;1;1;2;1;2;2;2;1;2;2;1;1
4209;1;1;1;3;2;3;2;4;1;2;2;1;3;3;2;2;3;2;2;3;3;1;4;2;3;1;2;1;2;1;2;2;2;4;1;3;3;2;0
4210;1;2;3;3;3;3;3;3;3;3;3;2;3;2;3;2;3;2;3;2;2;2;3;2;2;2;2;2;3;2;2;2;2;3;2;3;3;3;3
4211;1;2;2;2;2;3;2;3;2;3;2;2;3;2;3;3;4;2;2;2;2;2;2;2;3;2;2;2;2;2;3;2;3;3;2;3;3;2;0
4212;1;1;2;2;2;2;2;1;2;2;2;2;2;3;1;1;3;2;2;1;2;1;1;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;0
4213;0;2;3;2;2;2;2;2;2;2;3;2;3;4;2;3;2;2;2;3;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0
4214;0;2;3;2;2;3;2;3;2;3;2;2;4;4;1;2;2;2;1;2;4;2;3;3;4;2;2;2;2;2;1;3;3;3;3;2;3;3;3
4215;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
4216;1;2;2;2;2;3;3;2;2;1;2;2;2;2;2;2;3;1;2;3;2;2;3;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;0
4217;1;2;2;2;2;2;2;3;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;3;1;1;1;2;1;2;1;1
4218;1;2;3;2;3;4;3;1;2;3;2;3;3;3;2;2;2;1;2;3;2;1;3;2;2;1;1;1;1;1;1;2;1;2;2;2;2;2;0
4219;0;4;4;4;4;2;3;2;4;1;3;2;4;4;2;4;2;1;2;3;2;2;3;3;1;2;2;3;2;3;3;3;3;3;3;3;2;2;3
4220;1;3;3;3;3;3;2;1;3;2;2;3;3;2;2;3;3;2;3;3;2;2;1;3;3;2;2;2;2;3;2;2;2;3;2;3;3;2;3
4221;0;2;2;2;2;3;2;2;2;2;3;2;4;4;2;3;2;2;2;2;2;3;2;2;3;2;2;2;2;3;2;2;3;3;2;2;2;2;0
4222;1;3;3;2;2;2;3;3;3;3;2;2;3;2;3;3;3;1;1;2;2;2;3;1;1;2;2;3;3;2;2;2;2;3;2;2;2;1;0
4223;1;2;2;2;2;3;3;2;2;2;2;1;3;3;2;2;4;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;0
4224;1;3;3;3;2;2;3;4;2;3;2;3;4;1;3;2;4;1;1;3;2;2;3;2;4;2;1;1;3;2;1;3;2;3;3;3;2;4;3
