;A11;A12;A13;A14;A4;A5;A5bis;A8_1_slice;A8_2_slice;A8_3_slice;A8_4_slice;B1_1_slice;B1_2_slice;B2_1_slice;B2_2_slice;B3;B4;B6;C1_1_slice;C1_2_slice;C1_3_slice;C1_4_slice;C1_5_slice;C1_6_slice;C1_7_slice;C1_8_slice;C1_9_slice;cluster
1460;0;0;1;0;3;0.0;3.0;0;1;0;0;4;4;4;4;3;4;4;4;4;5;5;5;5;5;5;5;4
1461;1;0;0;0;1;1.0;0.0;5;5;5;2;4;4;4;4;4;3;4;5;5;5;5;5;5;5;5;5;1
1462;1;0;1;0;1;4.0;0.0;6;8;2;0;2;2;2;2;2;2;4;4;4;4;4;4;4;4;4;4;0
1463;1;0;0;0;1;1.0;0.0;1;7;2;1;3;3;3;3;2;1;3;2;3;3;4;4;5;5;2;2;0
1464;1;0;1;0;1;1.0;0.0;3;4;2;0;4;4;3;4;4;4;4;5;5;5;5;5;5;5;5;5;1
1465;1;0;0;0;1;5.0;0.0;10;15;2;2;4;3;3;3;4;2;3;5;4;5;5;5;4;5;4;4;1
1466;1;0;1;0;1;5.0;0.0;2;1;2;1;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
1467;0;1;0;0;2;0.0;2.0;2;2;2;1;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
1468;1;0;0;0;1;3.0;0.0;5;5;2;0;4;4;3;4;3;3;2;4;4;5;5;5;5;5;4;5;1
1469;1;0;1;0;1;1.0;0.0;2;3;2;0;4;4;4;4;3;4;2;4;4;5;5;5;5;5;5;5;1
1470;1;0;0;0;1;2.0;0.0;10;15;10;5;3;4;3;3;1;3;4;3;4;4;4;4;5;4;4;4;0
1471;0;1;0;0;2;0.0;2.0;0;0;0;0;4;4;4;4;4;3;3;5;5;5;5;5;5;5;5;5;4
1472;1;0;0;0;1;1.0;0.0;3;5;1;3;3;3;3;3;4;4;4;5;5;5;5;5;2;5;5;5;1
1473;1;0;0;0;1;1.0;0.0;1;1;1;0;4;4;4;4;4;4;4;5;4;5;5;5;5;5;5;5;1
1474;1;0;0;0;1;1.0;0.0;10;15;8;0;4;4;2;3;4;4;4;5;5;5;5;5;5;5;5;5;1
1475;1;0;0;0;1;1.0;0.0;12;7;5;1;1;2;1;3;3;4;4;4;3;4;5;3;5;4;4;4;0
1476;1;0;0;0;1;1.0;0.0;15;15;10;3;4;4;3;4;3;3;4;4;4;5;5;5;5;5;4;4;2
1477;1;0;0;0;1;3.0;0.0;3;2;1;1;4;3;3;3;3;3;4;4;4;5;5;5;5;4;5;4;1
1478;0;1;0;0;2;0.0;3.0;5;5;7;6;4;4;4;4;3;2;2;4;4;3;5;4;5;3;3;3;4
1479;1;0;0;0;1;2.0;0.0;1;1;1;0;4;4;3;3;4;3;4;5;5;5;5;5;5;5;5;5;1
1480;1;1;0;0;1;2.0;0.0;2;5;6;1;4;3;4;4;4;4;4;4;4;5;5;5;5;5;5;5;1
1481;0;0;1;0;3;0.0;2.0;1;1;1;0;4;4;4;4;4;4;3;5;5;5;5;5;5;5;5;5;4
1482;1;0;0;0;1;1.0;0.0;1;1;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
1483;1;0;0;0;1;4.0;0.0;4;2;1;0;2;1;3;4;4;3;3;5;5;5;5;5;5;5;5;5;1
1484;1;0;0;0;1;2.0;0.0;0;1;1;0;4;4;4;4;3;4;3;4;5;5;5;5;5;5;5;5;1
1485;1;0;0;0;1;1.0;0.0;8;10;8;1;3;3;3;3;3;2;2;4;4;5;5;5;5;5;4;4;0
1486;0;1;0;0;2;0.0;2.0;0;1;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
1487;0;1;0;0;2;0.0;1.0;1;1;1;1;4;4;4;4;4;4;4;4;4;5;5;5;5;5;3;5;4
1488;1;0;0;0;1;1.0;0.0;8;10;5;3;3;2;2;2;2;3;3;5;5;3;4;3;3;5;3;4;0
1489;1;0;1;0;3;0.0;2.0;3;3;2;2;3;3;3;3;3;3;2;4;4;4;5;5;5;5;4;4;4
1490;1;0;0;0;1;5.0;0.0;1;1;1;1;4;4;3;3;3;3;4;5;5;5;5;5;5;5;4;5;1
1491;1;0;1;0;3;0.0;2.0;1;1;0;0;3;3;3;3;3;3;4;4;4;5;5;4;5;4;4;4;4
1492;0;1;0;0;2;0.0;1.0;2;4;2;1;3;3;4;4;4;3;4;4;5;5;4;3;5;4;5;4;4
1493;1;1;1;0;1;1.0;0.0;7;5;2;0;4;3;4;4;4;3;4;4;5;5;5;5;5;5;4;5;1
1494;1;0;1;0;1;2.0;0.0;2;2;1;0;3;3;3;3;2;1;2;4;4;3;4;5;3;4;4;4;0
1495;1;0;0;0;1;2.0;0.0;8;8;6;2;4;3;3;3;3;1;4;5;5;5;5;5;5;5;4;5;1
1496;1;0;0;0;1;1.0;0.0;4;4;4;2;4;4;4;4;3;4;3;4;4;5;5;5;5;4;4;4;1
1497;1;0;1;0;1;2.0;0.0;10;5;4;2;4;4;3;3;3;3;4;5;5;5;5;5;5;5;5;5;1
1498;0;0;1;0;3;0.0;2.0;1;1;1;1;4;4;4;4;3;4;3;5;4;5;5;5;5;5;5;5;4
1499;1;0;0;0;1;1.0;0.0;2;4;2;1;4;4;4;4;3;1;4;4;4;5;5;5;5;5;4;5;1
1500;1;0;0;0;1;4.0;0.0;15;8;12;4;4;4;4;4;3;3;4;5;5;5;5;5;5;5;5;5;1
1501;1;0;0;0;1;2.0;0.0;2;2;1;0;3;3;3;4;3;2;3;5;5;5;5;5;5;5;5;5;1
1502;1;0;0;0;1;3.0;0.0;2;8;2;0;4;4;4;4;4;4;4;5;4;5;5;5;5;5;5;4;1
1503;1;0;1;0;1;2.0;0.0;4;2;4;0;4;4;4;4;3;3;4;5;5;5;5;5;5;5;5;5;1
1504;1;0;0;0;1;1.0;0.0;3;1;2;2;4;4;3;3;4;3;4;4;4;5;5;5;5;5;4;5;1
1505;0;1;0;0;2;0.0;1.0;7;10;5;1;4;4;4;4;4;4;4;4;4;5;5;5;5;5;4;4;4
1506;1;0;0;0;1;3.0;0.0;30;30;10;0;4;4;3;3;3;2;4;5;5;5;5;5;5;5;5;5;2
1507;1;0;1;0;3;0.0;3.0;2;2;2;1;3;3;3;3;4;4;4;4;4;5;5;5;5;5;4;4;4
1508;0;1;0;0;2;0.0;1.0;1;1;1;1;3;3;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
1509;1;0;0;0;1;1.0;0.0;15;20;10;2;4;2;4;4;4;2;3;3;3;5;4;5;5;5;4;3;2
1510;0;1;0;0;2;0.0;1.0;1;2;2;0;4;4;4;4;2;4;3;5;5;5;5;5;5;5;5;5;4
1511;1;1;0;0;1;4.0;0.0;3;6;2;0;3;3;2;3;2;2;3;4;4;5;5;5;5;5;4;5;0
1512;1;0;1;0;1;3.0;0.0;5;5;2;0;3;3;2;2;3;3;3;4;4;4;4;4;5;4;4;3;0
1513;1;0;1;0;1;2.0;0.0;20;20;4;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
1514;1;0;1;0;3;0.0;2.0;1;1;1;1;4;4;4;4;3;3;2;4;4;5;5;1;5;4;4;3;4
1515;1;0;1;0;3;0.0;4.0;1;1;5;0;4;4;3;3;3;3;2;3;3;4;4;5;5;4;3;3;0
1516;1;0;1;0;1;4.0;0.0;7;6;6;1;4;4;3;3;2;1;3;5;5;5;5;3;5;5;5;5;1
1517;1;0;1;0;1;3.0;0.0;45;25;25;35;4;4;4;4;4;3;2;5;5;5;5;5;5;5;4;5;2
1518;0;1;0;0;2;0.0;1.0;3;3;3;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
1519;1;0;1;0;3;0.0;2.0;2;3;1;0;4;4;4;4;3;3;3;4;3;4;5;3;5;4;4;4;4
1520;0;1;1;0;2;0.0;1.0;3;3;2;1;4;4;4;4;3;4;3;5;4;4;5;4;5;5;5;4;4
1521;1;0;0;0;1;3.0;0.0;5;3;3;0;3;3;3;3;4;4;4;5;5;5;5;5;5;5;5;5;1
1522;1;0;1;0;1;3.0;0.0;10;40;10;5;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;2
1523;0;1;0;0;2;0.0;1.0;1;1;0;0;4;4;4;4;3;4;4;5;5;5;5;5;5;5;4;4;4
1524;0;1;0;0;2;0.0;1.0;1;1;1;1;3;4;3;4;4;4;4;5;5;5;5;5;5;5;5;5;4
1525;1;0;0;0;1;5.0;0.0;5;4;2;0;4;4;3;3;4;4;4;5;4;5;5;5;5;5;5;5;1
1526;1;0;0;0;1;1.0;0.0;10;15;15;3;4;4;4;4;3;4;3;5;5;5;5;5;5;5;5;5;1
1527;1;0;1;0;3;0.0;3.0;1;1;1;0;4;4;3;3;4;3;4;5;5;5;5;5;5;5;5;5;4
1528;0;0;1;0;3;0.0;3.0;0;0;0;0;4;4;3;3;4;4;4;4;5;4;4;5;5;5;5;5;4
1529;0;1;0;0;2;0.0;1.0;1;1;1;0;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;4;4
1530;0;0;1;0;3;0.0;1.0;0;0;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
1531;1;0;1;0;1;2.0;0.0;5;10;5;2;3;3;3;3;2;1;4;4;4;4;4;4;4;3;4;4;0
1532;1;0;0;0;1;1.0;0.0;1;1;3;0;2;3;2;3;4;3;4;5;5;5;5;5;5;5;5;5;1
1533;1;1;0;0;1;1.0;0.0;18;25;2;0;4;4;4;4;3;3;4;5;5;5;5;5;5;5;5;5;1
1534;1;0;1;0;1;2.0;0.0;5;5;5;2;3;3;2;2;4;3;4;4;4;4;4;4;4;4;4;4;0
1535;0;1;0;0;2;0.0;1.0;2;2;1;1;4;4;4;4;3;3;3;4;4;5;5;4;4;5;5;4;4
1536;1;0;0;0;1;5.0;0.0;3;2;2;1;4;4;4;4;3;2;1;3;3;5;5;5;5;5;4;4;1
1537;1;0;1;0;3;0.0;2.0;1;1;1;1;3;3;2;2;4;4;4;5;3;5;5;5;5;5;4;5;4
1538;0;1;0;0;2;0.0;2.0;1;2;1;0;4;4;4;4;3;4;4;5;5;5;5;5;5;5;5;5;4
1539;1;0;1;0;3;0.0;4.0;1;4;1;0;4;4;3;2;4;4;4;5;5;5;4;5;5;5;4;4;4
1540;1;1;1;0;1;2.0;0.0;6;5;7;4;4;3;3;3;3;2;4;4;4;4;5;5;5;4;4;5;0
1541;1;0;0;0;1;1.0;0.0;3;3;2;0;4;4;3;4;4;4;4;4;5;4;5;5;5;5;5;5;1
1542;1;0;0;0;1;5.0;0.0;2;0;2;0;4;3;4;3;4;3;4;5;5;5;5;5;5;5;5;5;1
1543;1;0;0;0;1;1.0;0.0;1;1;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
1544;1;0;0;0;1;1.0;0.0;3;3;3;1;4;4;4;4;3;1;4;5;5;5;5;5;5;5;5;5;1
1545;0;1;0;0;2;0.0;1.0;1;1;1;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
1546;1;0;0;0;1;5.0;0.0;20;10;5;2;4;3;2;2;2;1;3;5;3;5;5;5;5;5;3;5;2
1547;1;0;0;0;1;1.0;0.0;1;2;1;0;4;4;4;3;4;4;2;5;4;5;5;5;5;5;5;4;1
1548;1;1;1;0;1;3.0;0.0;4;4;4;4;4;4;3;3;4;3;3;4;4;5;5;5;5;5;4;4;1
1549;1;0;0;0;1;1.0;0.0;5;3;6;2;4;4;3;3;3;4;3;3;3;4;4;3;4;4;4;3;0
1550;1;0;0;0;1;2.0;0.0;10;10;6;4;4;4;3;2;4;4;1;5;5;5;5;5;5;5;5;5;1
1551;1;1;1;0;2;0.0;1.0;1;1;1;1;4;4;4;4;2;1;4;4;4;4;4;4;4;4;4;4;0
1552;1;0;0;0;1;1.0;0.0;4;10;10;4;4;4;3;3;3;3;4;4;4;5;5;5;5;5;3;4;1
1553;1;0;0;0;1;2.0;0.0;15;10;15;3;3;4;3;3;3;2;1;4;4;4;4;3;4;4;4;4;0
1554;1;0;0;0;1;3.0;0.0;2;2;2;0;2;3;4;4;4;4;3;4;4;5;4;5;5;5;5;5;1
1555;0;0;1;0;3;0.0;1.0;1;3;1;0;3;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
1556;1;0;0;0;1;4.0;0.0;3;3;2;1;3;4;3;4;4;4;4;4;4;5;5;5;5;5;5;5;1
1557;1;0;0;0;1;2.0;0.0;2;1;2;0;4;4;4;4;4;4;3;5;4;5;5;5;5;5;4;5;1
1558;1;1;0;0;2;0.0;1.0;2;0;1;1;1;4;3;4;4;4;2;5;5;5;5;5;5;5;5;5;4
1559;0;0;1;0;3;0.0;2.0;1;1;1;1;3;3;3;3;4;4;4;4;4;5;5;5;5;5;4;5;4
1560;0;1;0;0;2;0.0;1.0;1;1;0;0;4;4;4;4;4;4;2;4;4;5;5;5;5;5;5;5;4
1561;1;0;0;0;1;2.0;0.0;2;4;1;0;3;3;3;3;4;3;3;5;4;5;5;5;5;5;4;5;1
1562;1;0;0;0;1;1.0;0.0;3;10;2;1;4;4;4;4;3;4;3;4;3;4;4;4;4;4;4;4;0
1563;0;1;0;0;2;0.0;1.0;0;0;0;0;4;3;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
1564;1;0;0;0;1;4.0;0.0;3;3;4;2;3;2;3;2;2;2;2;2;2;3;2;3;2;4;2;3;3
1565;1;0;1;0;1;4.0;0.0;10;7;5;2;4;4;3;3;2;1;4;4;3;4;5;5;5;5;4;3;0
1566;1;0;1;0;3;0.0;2.0;2;2;2;1;1;3;4;4;3;2;3;5;5;5;5;5;5;5;5;5;4
1567;1;0;1;0;1;5.0;0.0;10;15;8;3;4;4;3;3;2;1;1;2;3;5;5;5;5;5;3;4;0
1568;1;0;1;0;1;5.0;0.0;6;6;4;2;2;2;3;3;4;4;3;4;4;5;5;5;5;4;4;3;0
1569;1;0;1;0;1;5.0;0.0;8;16;8;4;4;4;4;4;4;4;2;4;4;5;5;5;5;5;4;4;1
1570;1;0;0;0;1;2.0;0.0;1;0;1;0;4;3;4;3;4;4;3;4;4;5;5;5;5;4;4;4;1
1571;1;0;0;0;1;2.0;0.0;1;2;1;0;3;3;3;3;3;2;3;5;4;5;4;4;5;5;4;5;1
1572;1;0;0;0;1;2.0;0.0;20;25;18;5;4;4;4;4;4;4;1;5;5;5;5;5;5;5;5;5;2
1573;1;0;0;0;1;2.0;0.0;1;3;2;1;3;4;3;4;3;2;3;4;5;5;5;5;5;5;5;5;1
1574;1;0;0;0;1;1.0;0.0;1;2;1;0;4;4;4;4;3;2;4;5;5;5;5;5;5;5;5;5;1
1575;1;0;0;0;1;3.0;0.0;7;6;5;1;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;4;0
1576;1;0;1;0;1;4.0;0.0;1;2;2;1;3;3;3;3;4;1;4;4;2;5;2;5;5;5;4;5;0
1577;0;1;0;0;2;0.0;1.0;0;0;0;0;3;4;3;4;4;4;4;5;5;5;5;5;5;5;5;5;4
1578;0;0;1;0;3;0.0;2.0;1;2;1;1;4;3;4;4;4;4;4;5;3;5;5;5;5;5;5;5;4
1579;1;0;0;0;1;2.0;0.0;2;2;1;0;4;4;4;4;4;3;4;5;5;5;5;5;5;5;5;5;1
1580;1;0;0;0;1;3.0;0.0;2;2;1;0;4;4;4;4;4;3;4;5;4;5;5;5;5;5;5;5;1
1581;1;0;0;0;1;2.0;0.0;20;15;10;1;4;3;3;3;2;3;4;4;4;4;2;3;5;5;4;4;0
1582;1;0;1;0;1;2.0;0.0;10;12;6;0;3;4;3;4;3;1;3;3;3;4;4;4;5;4;4;4;0
1583;1;0;1;0;1;3.0;0.0;5;5;2;0;4;4;4;4;4;1;4;4;3;5;5;4;5;4;5;5;1
1584;1;1;1;0;1;3.0;0.0;5;20;2;1;4;4;1;3;3;2;4;5;4;5;5;5;5;4;5;5;1
1585;1;0;1;0;1;1.0;0.0;5;15;2;0;2;3;2;3;3;3;3;3;4;4;4;5;4;4;4;3;0
1586;1;0;1;0;1;5.0;0.0;20;15;20;0;4;3;4;3;4;3;4;5;4;5;5;4;5;5;5;5;2
1587;0;0;1;0;3;0.0;2.0;10;20;3;1;1;2;2;2;4;4;1;4;4;4;5;5;5;5;3;4;0
1588;1;0;0;0;1;1.0;0.0;0;0;0;0;1;1;1;2;1;2;3;4;3;3;5;3;4;4;5;4;0
1589;0;1;1;0;2;0.0;2.0;2;2;1;0;4;4;1;4;2;3;3;5;5;4;4;5;4;5;5;5;4
1590;1;0;1;0;3;0.0;2.0;2;1;2;0;3;3;3;3;4;4;4;5;5;5;5;5;5;5;5;5;4
1591;1;0;0;0;1;1.0;0.0;2;2;1;1;4;3;3;4;3;4;3;4;4;4;5;5;5;5;5;4;1
1592;1;0;0;0;1;2.0;0.0;1;3;1;0;2;4;4;4;4;1;2;5;5;5;5;5;5;5;5;5;1
1593;0;0;1;0;3;0.0;1.0;2;1;0;0;4;3;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
1594;1;0;0;0;1;5.0;0.0;7;7;0;0;4;4;4;4;4;3;3;5;4;5;5;5;5;5;5;3;1
1595;1;0;0;0;1;3.0;0.0;3;2;2;1;3;3;3;3;2;4;4;4;4;3;4;1;5;5;4;3;0
1596;1;0;1;0;1;5.0;0.0;40;40;40;20;4;4;4;4;4;3;4;4;4;5;5;4;5;5;4;4;2
1597;0;1;0;0;2;0.0;1.0;0;0;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
1598;1;0;0;0;1;2.0;0.0;1;5;10;0;4;4;3;3;3;2;4;4;4;5;5;5;5;5;4;5;1
1599;1;0;0;0;1;1.0;0.0;4;4;4;1;1;2;2;2;2;1;2;2;2;4;2;2;1;2;2;2;3
1600;1;0;1;0;1;2.0;0.0;2;2;1;0;1;2;3;3;3;4;3;4;4;4;4;4;4;4;4;4;0
1601;1;0;1;0;1;1.0;0.0;10;8;4;0;4;3;3;3;2;1;2;1;1;1;2;1;2;1;2;1;3
1602;1;1;1;0;1;4.0;0.0;10;10;10;1;4;4;3;4;3;3;3;5;5;5;5;4;5;5;4;5;1
1603;1;0;0;0;1;1.0;0.0;15;22;10;0;1;3;3;3;4;3;3;4;4;4;4;4;4;4;4;4;0
1604;0;1;0;0;2;0.0;2.0;2;4;1;1;4;4;4;4;4;4;4;5;4;5;5;4;4;5;4;5;4
1605;1;0;0;0;1;2.0;0.0;2;2;2;0;4;4;3;4;3;1;3;5;4;5;5;5;5;5;5;4;1
1606;1;0;1;0;1;1.0;0.0;1;2;2;0;4;4;4;4;2;2;2;4;4;5;5;4;4;5;4;5;1
1607;1;0;0;0;1;2.0;0.0;15;20;15;3;4;3;3;3;1;3;2;4;3;4;5;5;5;5;4;4;2
1608;1;0;0;0;1;2.0;0.0;6;6;1;1;1;3;3;3;2;4;2;4;4;5;5;5;5;5;4;4;0
1609;1;0;0;0;1;1.0;0.0;1;1;0;0;3;4;3;4;4;4;4;5;5;5;5;5;5;5;5;5;1
1610;1;0;0;0;1;1.0;0.0;3;3;1;0;3;3;3;3;2;1;3;5;5;5;5;5;5;5;5;5;1
1611;1;0;0;0;1;2.0;0.0;4;6;3;1;2;2;2;3;2;3;4;4;4;5;5;5;5;5;5;4;0
1612;1;0;1;0;1;5.0;0.0;4;2;2;4;3;3;3;3;4;3;3;5;5;5;5;5;5;5;5;5;1
1613;1;0;1;0;3;0.0;3.0;1;2;1;1;3;3;3;3;4;4;2;4;4;5;5;5;5;4;4;4;4
1614;1;0;1;0;1;5.0;0.0;6;10;6;1;3;3;3;3;2;1;3;5;5;4;5;5;5;5;5;5;1
1615;1;0;0;0;1;3.0;0.0;10;10;10;0;4;4;4;4;4;3;4;5;5;5;5;5;5;5;5;5;1
1616;1;0;1;0;1;2.0;0.0;7;1;7;0;4;4;3;3;3;3;4;1;1;1;2;1;2;3;3;3;3
1617;1;0;1;0;1;3.0;0.0;7;5;10;8;3;3;3;3;3;4;3;4;4;5;5;5;5;5;4;4;0
1618;0;1;0;0;2;0.0;1.0;1;2;1;0;4;4;4;4;4;3;4;5;5;5;5;5;5;5;5;5;4
1619;1;1;1;0;1;5.0;0.0;20;10;20;5;4;4;4;4;4;4;3;4;2;5;5;5;5;5;4;4;2
1620;1;0;1;0;1;3.0;0.0;2;4;2;1;3;3;4;4;3;4;3;3;4;5;4;4;5;4;4;4;0
1621;0;0;1;0;3;0.0;2.0;2;2;1;1;2;2;4;4;4;4;4;3;3;5;5;5;5;5;5;4;4
1622;1;0;1;0;1;3.0;0.0;5;4;2;0;3;3;2;2;2;2;2;4;4;3;4;4;4;4;4;4;0
1623;1;0;1;0;1;2.0;0.0;8;6;6;2;4;3;4;3;1;1;1;3;3;2;2;5;1;1;2;3;3
1624;1;0;0;0;1;1.0;0.0;0;1;0;0;3;4;4;4;4;4;4;5;4;5;5;5;5;5;5;5;1
1625;1;0;1;0;1;1.0;0.0;15;15;10;0;4;3;4;4;2;3;4;5;5;5;5;5;5;5;5;5;1
1626;0;1;0;0;2;0.0;2.0;1;2;1;1;3;2;2;2;3;4;2;4;5;5;5;5;5;4;4;5;4
1627;1;0;0;0;1;2.0;0.0;3;2;1;0;4;4;4;3;3;3;4;4;4;4;5;5;5;5;4;4;1
1628;1;0;0;0;1;1.0;0.0;15;10;10;0;3;3;3;3;2;1;3;5;4;4;5;4;4;4;4;4;0
1629;1;0;0;0;1;4.0;0.0;30;30;25;15;1;1;3;4;3;4;2;3;3;3;5;5;5;4;4;4;2
1630;1;0;0;0;1;2.0;0.0;1;1;1;0;1;2;3;3;3;3;3;4;4;4;4;4;4;4;4;4;0
1631;1;0;1;0;1;2.0;0.0;20;15;10;2;4;4;3;2;2;1;4;3;3;5;5;5;5;5;4;3;2
1632;1;0;0;0;1;3.0;0.0;2;2;1;0;3;2;2;3;2;1;2;4;4;4;5;5;5;4;3;5;0
1633;0;1;0;0;2;0.0;2.0;0;1;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
1634;1;0;1;0;1;2.0;0.0;5;4;3;1;4;4;4;4;4;4;4;5;4;5;5;5;5;5;5;5;1
1635;0;0;1;0;3;0.0;1.0;4;4;1;1;3;3;3;4;3;3;3;4;4;4;2;5;2;4;5;5;4
1636;1;0;0;0;1;4.0;0.0;40;50;10;0;4;4;3;3;2;1;1;3;3;4;4;5;4;4;4;4;2
1637;1;0;1;0;3;0.0;4.0;2;2;3;3;4;4;4;4;3;2;3;5;5;5;5;5;5;5;5;5;4
1638;1;0;1;0;3;0.0;3.0;4;4;4;4;4;4;4;4;4;4;3;4;3;3;4;4;4;4;4;4;4
1639;1;0;0;0;1;1.0;0.0;2;3;2;1;4;4;3;3;4;2;4;5;5;5;5;5;5;5;5;5;1
1640;0;1;0;0;2;0.0;1.0;1;30;15;1;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
1641;1;0;0;0;1;1.0;0.0;2;1;1;0;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;4;1
1642;0;0;1;0;3;0.0;2.0;2;2;1;0;4;4;4;4;2;4;4;5;5;5;5;5;5;5;5;5;4
1643;1;0;1;0;1;4.0;0.0;3;3;1;0;2;3;3;3;3;3;4;3;3;5;4;4;4;4;4;4;0
1644;1;0;1;0;1;2.0;0.0;15;15;15;10;3;3;3;3;3;4;2;3;3;4;4;5;5;4;4;3;2
1645;0;0;1;0;3;0.0;4.0;0;1;0;0;4;4;1;4;4;4;4;5;3;5;5;5;5;5;4;5;4
1646;1;0;0;0;1;1.0;0.0;3;4;2;0;1;4;4;4;2;2;4;5;4;5;5;5;5;5;5;5;1
1647;1;0;0;0;1;2.0;0.0;15;10;15;5;3;3;3;3;2;1;1;5;5;5;5;5;5;5;5;5;2
1648;1;0;1;0;3;0.0;4.0;2;1;1;0;3;3;3;3;3;1;3;5;5;5;5;5;5;5;5;5;4
1649;0;0;1;0;3;0.0;1.0;2;2;2;2;3;3;4;4;4;4;3;5;3;5;5;5;5;5;5;5;4
1650;0;0;1;0;3;0.0;2.0;3;3;5;3;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
1651;1;0;0;0;1;1.0;0.0;1;1;1;0;4;4;4;4;4;4;4;4;3;4;5;5;5;4;4;4;1
1652;1;1;1;0;3;0.0;1.0;5;5;1;0;2;2;3;3;4;4;4;4;4;4;4;4;4;4;4;4;0
1653;0;1;1;0;2;0.0;2.0;4;5;4;1;4;3;3;4;2;2;1;4;4;4;4;5;5;5;4;4;4
1654;1;0;0;0;1;2.0;0.0;10;5;8;0;4;4;4;4;2;1;3;5;5;5;5;5;5;5;5;5;1
1655;1;0;0;0;1;3.0;0.0;5;4;2;1;3;4;2;2;2;1;3;5;4;5;5;4;5;5;4;4;0
1656;1;0;0;0;1;1.0;0.0;1;1;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
1657;1;0;1;0;3;0.0;3.0;5;10;6;2;1;1;1;2;1;1;1;1;2;2;2;3;3;2;2;3;3
1658;1;0;0;0;1;5.0;0.0;1;1;0;0;4;4;4;4;4;3;4;5;5;5;5;5;5;5;5;5;1
1659;1;1;1;0;3;0.0;2.0;1;2;2;1;4;4;3;3;2;1;2;3;3;4;4;4;4;4;4;4;0
1660;1;0;0;0;1;2.0;0.0;2;2;2;1;1;3;4;4;4;4;3;4;3;5;5;5;5;5;3;4;1
1661;1;0;1;0;1;2.0;0.0;30;15;30;5;3;4;4;4;3;1;3;5;5;5;5;5;5;5;5;5;2
1662;1;0;0;0;1;3.0;0.0;50;40;20;10;4;4;3;3;3;3;4;2;2;5;5;2;5;5;4;4;2
1663;0;0;1;0;3;0.0;2.0;1;1;1;0;4;4;3;3;4;4;4;5;5;5;5;5;5;5;5;5;4
1664;1;0;1;0;1;2.0;0.0;20;20;20;10;4;4;3;3;1;1;2;4;3;4;5;5;5;3;3;4;2
1665;1;0;1;0;1;1.0;0.0;1;2;1;0;3;3;3;3;4;4;3;4;2;4;3;1;3;3;4;3;0
1666;1;0;0;0;1;3.0;0.0;2;2;1;0;4;4;3;3;1;1;3;4;4;5;5;4;5;5;4;5;0
1667;1;0;1;0;3;0.0;2.0;2;5;5;4;2;4;4;4;4;4;3;5;5;5;5;5;5;5;5;5;4
1668;1;0;0;0;1;2.0;0.0;10;15;10;8;4;4;4;4;3;4;3;4;5;5;5;5;5;5;4;4;2
1669;1;0;0;0;1;1.0;0.0;1;1;1;0;4;4;4;4;4;3;4;4;4;5;5;5;5;5;5;5;1
1670;0;1;0;0;2;0.0;1.0;1;1;1;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
1671;1;0;1;0;1;5.0;0.0;10;20;10;5;3;2;2;2;2;3;2;3;2;4;3;3;4;3;3;3;3
1672;1;0;0;0;1;2.0;0.0;2;4;1;0;4;4;4;4;3;4;4;5;5;5;5;5;5;5;5;5;1
1673;1;0;1;0;1;5.0;0.0;12;15;10;2;4;4;4;4;3;4;1;4;4;4;5;4;5;4;4;4;2
1674;0;1;0;0;2;0.0;1.0;1;2;1;1;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
1675;1;0;1;0;1;4.0;0.0;15;4;5;2;4;4;3;3;4;3;4;2;2;5;5;5;5;5;3;3;0
1676;1;0;1;0;1;4.0;0.0;1;2;2;0;3;4;2;3;3;2;3;4;3;5;5;5;5;4;4;4;0
1677;1;0;1;0;1;3.0;0.0;1;2;1;0;1;3;2;2;3;3;2;3;3;3;3;3;3;3;3;3;3
1678;1;0;0;0;1;1.0;0.0;10;6;2;0;4;4;4;4;3;3;4;4;4;5;5;5;5;4;4;5;1
